섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,CLPS,CLPS Inc,nasdaq,2026-08-20,1.06,1.06,0.98,1.06,+14.10%,+22.40%,0.05,4.95,"17,657",0.02,N/A
IT 서비스 및 컨설팅,57201010,CTSH,Cognizant Technology Solutions Corporation,nasdaq,2026-08-21,61.87,62.42,61.44,62.20,+20.05%,+6.42%,0.33,0.53,"4,122,692",256.43,N/A
IT 서비스 및 컨설팅,57201010,JG,Aurora Mobile Ltd ADR,nasdaq,2026-08-19,6.27,6.38,5.91,6.38,+2.24%,+11.34%,0.47,7.95,"2,337",0.01,N/A
IT 서비스 및 컨설팅,57201010,JKHY,Jack Henry & Associates Inc,nasdaq,2026-08-21,166.20,171.46,165.84,170.51,+24.13%,+11.22%,4.31,2.59,"1,032,414",176.04,N/A
IT 서비스 및 컨설팅,57201010,SSNC,SS&C Technologies Holdings  Inc.,nasdaq,2026-08-21,82.95,84.21,82.94,83.54,+25.17%,+2.50%,0.59,0.71,"1,278,476",106.80,N/A
건설 자재,51202010,USLM,United States Lime & Minerals Inc,nasdaq,2026-08-11,120.48,122.00,119.11,120.89,+10.49%,+2.96%,2.00,1.68,"124,787",15.09,N/A
건설 자재 및 비품,53203020,OESX,Orion Energy Systems Inc,nasdaq,2026-08-12,20.59,21.20,19.70,20.99,+112.66%,+8.48%,1.16,5.85,"51,393",1.08,N/A
경영 지원 서비스,52203040,EXLS,ExlService Holdings  Inc.,nasdaq,2026-08-21,37.53,38.33,37.51,37.66,+30.09%,+8.16%,0.13,0.35,"1,901,280",71.60,N/A
경영 지원 서비스,52203040,EXPO,Exponent  Inc.,nasdaq,2026-08-21,70.21,71.45,70.40,70.78,+23.70%,+5.48%,0.57,0.81,"415,482",29.41,N/A
경영 지원 서비스,52203040,SBC,SBC Medical Group Holdings Inc,nasdaq,2026-08-21,4.00,4.23,3.97,4.15,+33.01%,+13.39%,0.15,3.75,"269,853",1.12,N/A
경영 지원 서비스,52203040,USIO,Usio Inc,nasdaq,2026-08-21,2.81,2.98,2.77,2.86,+79.87%,+3.62%,0.05,1.78,"657,513",1.88,N/A
고용 서비스,52203030,ADP,Automatic Data Processing Inc,nasdaq,2026-07-02,"23,300.00","23,850.00","23,100.00","23,750.00",+10894.80%,+3.26%,700.00,3.04,"9,000",213.75,N/A
고용 서비스,52203030,PAYX,Paychex  Inc.,nasdaq,2026-08-13,125.40,127.09,124.61,126.01,+32.92%,+3.27%,1.53,1.23,"2,307,201",290.73,N/A
고용 서비스,52203030,RCMT,R C M Technologies Inc,nasdaq,2026-08-18,41.05,42.07,40.71,41.12,+89.49%,+17.32%,0.26,0.64,"71,824",2.95,N/A
광고 및 마케팅,53302010,SBET,Sharplink Inc,nasdaq,2026-08-21,7.91,8.53,8.02,8.27,+33.82%,+32.11%,0.36,4.55,"13,894,281",114.91,N/A
금,51201060,AUGO,Aura Minerals Inc,nasdaq,2026-08-21,87.26,90.00,85.64,87.37,+15.51%,+15.99%,0.11,0.13,"905,261",79.09,N/A
금,51201060,MAKO,Mako Mining Corp,nasdaq,2026-08-21,10.54,10.94,10.29,10.94,+26.91%,+8.10%,0.40,3.8,"260,614",2.85,N/A
금,51201060,RGLD,Royal Gold  Inc.,nasdaq,2026-08-21,259.01,264.47,257.84,263.75,+17.01%,+14.34%,4.74,1.83,"1,063,841",280.59,N/A
금,51201060,SSRM,SSR Mining Inc.,nasdaq,2026-08-21,37.77,38.78,37.52,38.61,+24.91%,+19.94%,0.84,2.22,"2,531,475",97.74,N/A
"금융, 상품 시장 운영 및 서비스 제공",55102050,CME,CME Group Inc.,nasdaq,2026-05-27,277.66,279.78,274.15,279.17,-0.68%,+3.47%,4.18,1.52,"1,317,808",367.89,N/A
"금융, 상품 시장 운영 및 서비스 제공",55102050,NDAQ,Nasdaq Inc,nasdaq,2026-08-21,98.22,99.23,97.77,98.79,+9.09%,+1.82%,0.57,0.58,"3,699,419",365.47,N/A
"금융, 상품 시장 운영 및 서비스 제공",55102050,TW,Tradeweb Markets Inc,nasdaq,2026-07-29,108.18,108.82,106.77,108.38,+5.96%,+1.97%,1.34,1.25,"1,062,559",115.16,N/A
기업 금융 서비스,55101050,FWDI,Forward Industries Inc,nasdaq,2026-08-21,5.14,5.95,5.41,5.73,+21.91%,+34.51%,0.59,11.48,"4,723,583",27.07,N/A
기업 금융 서비스,55101050,LIEN,Chicago Atlantic BDC Inc,nasdaq,2026-06-24,10.12,10.19,10.05,10.15,+5.25%,+6.62%,0.14,1.4,"80,406",0.82,N/A
기업 금융 서비스,55101050,XSLL,Xsolla SPAC 1,nasdaq,2026-08-11,9.97,9.98,9.97,9.98,+0.81%,+0.20%,0.01,0.1,"92,000",0.92,N/A
다각적 채굴,51201080,ELE,Elemental Royalty Corp,nasdaq,2026-08-21,22.25,22.75,22.00,22.52,+27.18%,+6.93%,0.27,1.21,"278,835",6.28,N/A
